"","Year","epiweek","Outbreak","rain11","salinity9","temperature1","temperature6","par6","wspd7","wdir6","wdir7","NVcount"
"1",2003,12,0,23.76,28,7.92,7.59,10.97,"5.42","-47.11","128.4","5"
"2",2003,13,0,1.41,27.66,8.67,7.47,12.21,"3.15","168.69","-47.11","11"
"3",2003,14,0,1.08,27.76,8.42,8.16,12.56,"3.67","104.66","168.69","7"
"4",2003,15,0,12.82,27.63,8.58,7.67,20.71,"5.39","-34.03","104.66","2"
"5",2003,16,0,4.88,27.64,8.47,7.73,17.47,"2.67","-41.85","-34.03","6"
"6",2003,17,0,0.07,28.34,9.06,7.92,11.9,"3.55","121.53","-41.85","3"
"7",2003,18,0,0.95,28.16,9.59,8.67,18.03,"7.15","130.19999999999999","121.53","12"
"8",2003,19,0,1.72,28.32,12.23,8.42,26.28,"8.1199999999999992","120.53","130.19999999999999","6"
"9",2003,20,0,0.57,27.59,11.87,8.58,24.26,"5.45","115.97","120.53","4"
"10",2003,21,0,0.83,27.34,12.7,8.47,22.72,"5.36","125.66","115.97","6"
"11",2003,22,0,14.68,27.78,12.03,9.06,25.31,"6.96","120","125.66","7"
"12",2003,23,0,8.21,28.71,13.53,9.59,33.5,"5.56","137.49","120","0"
"13",2003,24,0,2.26,26.78,14.47,12.23,46.67,"5.04","91.85","137.49","1"
"14",2003,25,0,3.15,26.99,15.53,11.87,47.17,"3.7","-49.17","91.85","3"
"15",2003,26,0,8.52,27.45,15.1,12.7,41.73,"4.2699999999999996","-46.51","-49.17","3"
"16",2003,27,0,3.25,27.6,17.82,12.03,31.45,"4.2300000000000004","127.26","-46.51","1"
"17",2003,28,0,2.95,26.69,17.66,13.53,47.53,"4.3600000000000003","163.30000000000001","127.26","1"
"18",2003,29,0,0.29,27.09,18.47,14.47,57.56,"4.53","-55.3","163.30000000000001","1"
"19",2003,30,0,1.29,26.36,15.56,15.53,47.27,"5.82","129.81","-55.3","0"
"20",2003,31,0,1.26,25.92,19.78,15.1,52.6,"5.93","-50.56","129.81","0"
"21",2003,32,0,2.6,26.82,19.51,17.82,58.29,"3.74","-56.78","-50.56","0"
"22",2003,33,0,0.29,27.98,18.17,17.66,48.52,"3.73","-48.75","-56.78","1"
"23",2003,34,0,0.11,26.75,18.9,18.47,47.29,"4.0599999999999996","104.04","-48.75","1"
"24",2003,35,0,0.54,24.98,18.64,15.56,43.86,"4.04","129.18","104.04","1"
"25",2003,36,0,0.47,25.88,18.23,19.78,54.44,"4.6900000000000004","-40.14","129.18","0"
"26",2003,37,0,0.02,25.97,18.16,19.51,56.79,"4.5999999999999996","-52.72","-40.14","1"
"27",2003,38,0,1.19,26.96,15.79,18.17,47.87,"5.4","80.540000000000006","-52.72","0"
"28",2003,39,0,0.51,24.52,14.43,18.9,41.7,"3.75","-66.040000000000006","80.540000000000006","0"
"29",2003,40,0,1.24,26.27,15.49,18.64,47.36,"3.97","-51.23","-66.040000000000006","0"
"30",2003,41,0,0,27.55,14.86,18.23,36.06,"4.3099999999999996","-49.71","-51.23","1"
"31",2003,42,0,0,25.37,12.36,18.16,37.05,"3.31","-52.49","-49.71","0"
"32",2003,43,0,0.23,27.09,10.88,15.79,31.18,"5.17","103.28","-52.49","0"
"33",2003,44,0,0.51,27.39,11.5,14.43,28.24,"4.53","75.12","103.28","0"
"34",2003,45,0,0,27.41,10.68,15.49,26.98,"5.46","-57.17","75.12","0"
"35",2003,46,0,0.24,28.27,9.63,14.86,27.01,"3.35","-71.77","-57.17","2"
"36",2003,47,0,1.62,28.05,8.93,12.36,13.38,"2.69","129.99","-71.77","1"
"37",2003,48,0,1.04,28.34,8.91,10.88,8.82,"7.03","108.4","129.99","0"
"38",2003,49,0,1.78,27.93,8.25,11.5,11.95,"7.85","115.05","108.4","0"
"39",2003,50,0,0.01,28.74,8.34,10.68,14.09,"4.43","-31.37","115.05","3"
"40",2003,51,0,0.02,27.73,7.87,9.63,16.19,"4.7","-46.77","-31.37","1"
"41",2003,52,0,10.73,24.98,7.87,8.93,7.34,"3.36","73.3","-46.77","1"
"42",2003,53,0,21.62,24.87,7.98,8.91,5.95,"4.26","94.51","73.3","1"
"43",2004,1,1,6.74,26.44,7.22,8.25,5.65,"5.57","111.83","94.51","1"
"44",2004,2,1,0.23,26.92,6.53,8.34,5.07,"7.61","122.32","111.83","0"
"45",2004,3,1,0.07,27.69,7.64,7.87,4.72,"6.99","112.45","122.32","0"
"46",2004,4,1,2.78,27.36,7.49,7.87,3.55,"4.8","125.85","112.45","3"
"47",2004,5,1,7.75,27.24,7.04,7.98,4.03,"6.3","126.7","125.85","3"
"48",2004,6,1,6.54,27.11,7.06,7.22,4.73,"7.14","66","126.7","1"
"49",2004,7,1,7.94,27.14,6.69,6.53,3.94,"6.31","NA","66","2"
"50",2004,8,1,4.5,27.99,7.94,7.64,3.61,"NA","NA","NA","1"
"51",2004,9,0.29,8.67,28.35,7.8,7.49,4.02,"NA","34.880000000000003","NA","2"
"52",2004,10,0,4.43,27.76,7.99,7.04,5.14,"4.07","66","34.880000000000003","2"
"53",2004,11,0,1.91,26.34,8.11,7.06,8.36,"5.78","110.52","66","4"
"54",2004,12,0,5.71,26.97,8.59,6.69,11.64,"5.48","-49.03","110.52","2"
"55",2004,13,0,5.35,27.65,8.66,7.94,12.04,"2.85","114.63","-49.03","3"
"56",2004,14,0,3.28,27.48,9.55,7.8,12.88,"4.47","129.19","114.63","4"
"57",2004,15,0,7.97,26.91,10.46,7.99,19.19,"3.35","14.93","129.19","2"
"58",2004,16,0,4.16,27.59,11.01,8.11,23.27,"5.95","-17.190000000000001","14.93","1"
"59",2004,17,0,1.34,26.93,10.88,8.59,20.53,"5.15","132.25","-17.190000000000001","6"
"60",2004,18,0,3.91,27.42,13.09,8.66,19.65,"4.8","122.17","132.25","6"
"61",2004,19,0,2.76,27.98,12.88,9.55,33.76,"5.65","-65.430000000000007","122.17","8"
"62",2004,20,0,3.76,28.36,13.49,10.46,41.34,"3.69","-61.65","-65.430000000000007","4"
"63",2004,21,0,0.88,27.92,15.53,11.01,34.3,"3.72","128.53","-61.65","3"
"64",2004,22,0,1.81,27.88,14.86,10.88,41.72,"3.77","135.97999999999999","128.53","4"
"65",2004,23,0,5.29,27.93,15.24,13.09,45.54,"5.85","-49.71","135.97999999999999","6"
"66",2004,24,0,0.36,27.88,15.46,12.88,40.15,"4.01","143.56","-49.71","6"
"67",2004,25,0,0.14,27.66,17.4,13.49,54.19,"3.57","-47.68","143.56","1"
"68",2004,26,0,2.77,27.4,17.84,15.53,52.5,"4.1399999999999997","41.99","-47.68","2"
"69",2004,27,0,1.7,27.91,17.95,14.86,39.4,"4.6100000000000003","118.55","41.99","4"
"70",2004,28,0,0.36,27.6,16.92,15.24,48.3,"4.38","138.9","118.55","4"
"71",2004,29,0,0.79,27.9,19.01,15.46,48.16,"4.96","86.19","138.9","3"
"72",2004,30,0,0.25,27.89,18.45,17.4,58.02,"5.44","-73.849999999999994","86.19","4"
"73",2004,31,0,1.37,26.64,19.95,17.84,55.85,"4.4400000000000004","134.53","-73.849999999999994","2"
"74",2004,32,0,2.48,25.43,17.8,17.95,58.02,"3.8","-59.24","134.53","3"
"75",2004,33,0,1.1,25.19,20.11,16.92,46.85,"4.8600000000000003","-25.56","-59.24","3"
"76",2004,34,0,2.23,24.88,19.21,19.01,52.31,"4.59","-100.01","-25.56","3"
"77",2004,35,0,0.2,25.22,17.83,18.45,54.42,"3.65","-64.44","-100.01","2"
"78",2004,36,0,0,26.85,15.93,19.95,56.44,"5.21","-46.62","-64.44","1"
"79",2004,37,0,0.38,26.33,16.44,17.8,43.11,"6.67","0","-46.62","3"
"80",2004,38,0,1.98,25.84,14.31,20.11,52.06,"4.1100000000000003","-52.39","0","2"
"81",2004,39,0,0.03,26.21,14.5,19.21,42.01,"3.72","154.80000000000001","-52.39","2"
"82",2004,40,0,0.36,27.01,14.87,17.83,27.8,"3.86","131.84","154.80000000000001","1"
"83",2004,41,0,0,26.59,13.27,15.93,30.59,"4.51","129.29","131.84","1"
"84",2004,42,0,3.76,26.71,13.61,16.44,29.52,"4.5999999999999996","124.95","129.29","2"
"85",2004,43,0,0,27.62,12.07,14.31,22.93,"4.79","121.41","124.95","0"
"86",2004,44,0,2.88,26.6,11.1,14.5,24.4,"5.01","113.07","121.41","0"
"87",2004,45,0,3.88,26.31,10.41,14.87,30.82,"3.89","-52.48","113.07","0"
"88",2004,46,0,1.06,27.65,10.21,13.27,14,"5.21","128.12","-52.48","1"
"89",2004,47,0,4.89,26.17,9.77,13.61,16.07,"5.25","12.99","128.12","1"
"90",2004,48,0,10.25,25.98,9.2,12.07,13.66,"4.22","-34.72","12.99","3"
"91",2004,49,0,0.77,27.98,8.81,11.1,12.12,"5.41","89.11","-34.72","1"
"92",2004,50,0,0,25.35,8.35,10.41,8.1,"6.21","109.78","89.11","1"
"93",2004,51,0,4.57,27.15,8.46,10.21,6.29,"6.6","132.44","109.78","1"
"94",2004,52,0,1.37,27.86,8.32,9.77,6.83,"3.88","123.09","132.44","2"
"95",2004,53,0.67,6.5,27.58,8.03,9.2,4.11,"7.66","54.57","123.09","0"
"96",2005,1,0,6.54,27.33,6.72,8.81,2.62,"4.82","101.35","54.57","0"
"97",2005,2,0,9.62,27.5,6.99,8.35,4.23,"5.15","108.89","101.35","1"
"98",2005,3,0,3.2,27.31,6.41,8.46,2.83,"7.02","110.96","108.89","3"
"99",2005,4,0,8.03,28,7.7,8.32,4.92,"3.8","84.24","110.96","3"
"100",2005,5,0,3.67,27.69,8.25,8.03,3.81,"4.66","-36.18","84.24","8"
"101",2005,6,0,5.51,26.22,8.07,6.72,5.55,"3.84","NA","-36.18","3"
"102",2005,7,0,10.31,27.06,7.49,6.99,5.49,"NA","-47.51","NA","5"
"103",2005,8,0,4.89,26.93,7.01,6.41,8.06,"3.75","-43.28","-47.51","4"
"104",2005,9,0,3.92,28.37,7.58,7.7,2,"4.8899999999999997","119.2","-43.28","9"
"105",2005,10,0,4.03,27.56,7.91,8.25,4.17,"6.69","126.43","119.2","7"
"106",2005,11,0,0.04,27.8,9.14,8.07,6.91,"4.25","125.76","126.43","NA"
"107",2005,12,0,0.29,27.15,9.04,7.49,14.48,"6.57","91.32","125.76","13"
"108",2005,13,0,0.23,24.11,8.91,7.01,20.01,"4.24","-49.55","91.32","6"
"109",2005,14,0,22.03,24.74,8.97,7.58,21.6,"4.21","-56.01","-49.55","15"
"110",2005,15,0,2.61,23.73,9.2,7.91,15.48,"2.64","127.82","-56.01","13"
"111",2005,16,0,4.34,25.56,9,9.14,20.83,"5.07","-126.87","127.82","9"
"112",2005,17,0,1.8,26.28,11.13,9.04,26.96,"3.69","108.81","-126.87","8"
"113",2005,18,0,0.17,27.52,12.78,8.91,25.57,"4.42","128.56","108.81","7"
"114",2005,19,0,0.02,27.94,12.76,8.97,23.27,"5.75","129.5","128.56","12"
"115",2005,20,0,1.93,27.75,12.92,9.2,28.06,"7.15","124.48","129.5","14"
"116",2005,21,0,1.84,27.67,12.03,9,22.61,"6.82","124.92","124.48","5"
"117",2005,22,0,4.79,27.27,13.7,11.13,46.14,"8","-69.3","124.92","8"
"118",2005,23,0,5.72,26.66,15.58,12.78,45.93,"3.79","138.81","-69.3","6"
"119",2005,24,0,5.98,28.24,14.76,12.76,43.09,"3.37","-64.540000000000006","138.81","6"
"120",2005,25,0,4.43,28.47,15.25,12.92,37.49,"3.71","129.44","-64.540000000000006","3"
"121",2005,26,0,8.29,27.16,18.04,12.03,36.69,"4.5599999999999996","131.31","129.44","2"
"122",2005,27,0,0.51,28.01,16.87,13.7,54.27,"6.25","-116.57","131.31","2"
"123",2005,28,0,0.28,28.12,15.61,15.58,48.98,"4.91","100.89","-116.57","3"
"124",2005,29,0,1.15,28.44,16.44,14.76,34.09,"4.83","125.24","100.89","0"
"125",2005,30,0,1.88,26.08,18.94,15.25,39.7,"3.6","162.96","125.24","0"
"126",2005,31,0,7.01,25.26,18.23,18.04,55.89,"4.49","-49.23","162.96","0"
"127",2005,32,0,1.77,26.14,18.76,16.87,48.41,"3.85","125.17","-49.23","0"
"128",2005,33,0,1.45,22.21,18.88,15.61,31.64,"4.6100000000000003","128.88999999999999","125.17","1"
"129",2005,34,0,2.94,24.69,19.8,16.44,44.87,"5.54","-26.57","128.88999999999999","2"
"130",2005,35,0,2.94,25.65,18.48,18.94,58.7,"4.3499999999999996","-51.54","-26.57","1"
"131",2005,36,0,1.17,26.31,16.31,18.23,50.64,"5.09","-55.3","-51.54","0"
"132",2005,37,0,1.45,25.28,16.51,18.76,51.1,"4.8899999999999997","-58.92","-55.3","0"
"133",2005,38,0,3.09,24.87,16.41,18.88,52.55,"5.0199999999999996","-57.76","-58.92","1"
"134",2005,39,0,1.47,25.32,15.09,19.8,41.46,"3.81","-48.95","-57.76","0"
"135",2005,40,0,0,26.48,14.13,18.48,41.7,"3.33","-51.65","-48.95","0"
"136",2005,41,0,0.03,26.59,11.67,16.31,30.73,"4.29","97.77","-51.65","0"
"137",2005,42,0,0.2,26.99,11.29,16.51,38.44,"3.71","-45.57","97.77","1"
"138",2005,43,0,0,26.91,11.54,16.41,31.69,"4.12","-70.099999999999994","-45.57","0"
"139",2005,44,0,2.97,27.67,11.15,15.09,33.28,"2.75","-55.83","-70.099999999999994","0"
"140",2005,45,0,0.22,26.67,10.16,14.13,23.22,"4.9800000000000004","96.12","-55.83","0"
"141",2005,46,0,1.18,27.94,9.94,11.67,15.25,"4.45","118.1","96.12","1"
"142",2005,47,0,0.66,28.27,9.26,11.29,12.98,"4.9400000000000004","117.97","118.1","0"
"143",2005,48,0,0.81,28.08,8.81,11.54,7.91,"5.65","85","117.97","0"
"144",2005,49,0,0.17,29.2,8.13,11.15,10.88,"3.89","130.72","85","1"
"145",2005,50,0,2.69,29.8,7.71,10.16,5.87,"6.16","123.89","130.72","1"
"146",2005,51,0,2.75,27.68,7.6,9.94,6.79,"6.82","126.4","123.89","1"
"147",2005,52,0,7.3,28.86,8.22,9.26,7.22,"7.04","11.85","126.4","1"
"148",2006,1,0,4.45,28.35,9.14,8.81,5.83,"4.42","-64.72","11.85","0"
"149",2006,2,0,5.11,28.05,8.48,8.13,6.16,"4","62.55","-64.72","0"
"150",2006,3,0,10.18,26.95,8.41,7.71,3.34,"4.38","95.19","62.55","0"
"151",2006,4,0,5.19,26.86,7.96,7.6,6.62,"2.95","-27.54","95.19","2"
"152",2006,5,0,1.47,27.74,8.31,8.22,2.69,"2.75","119.08","-27.54","1"
"153",2006,6,0,1.5,27.68,8.14,9.14,3.39,"6.66","119.82","119.08","2"
"154",2006,7,0,1.04,27.6,7.73,8.48,3.26,"8.1","120.06","119.82","3"
"155",2006,8,0,0.35,27.52,7.35,8.41,3.89,"7.81","116.32","120.06","1"
"156",2006,9,0,0.16,27.7,6.72,7.96,5.86,"6.9","114.75","116.32","5"
"157",2006,10,0,17.35,27.09,7.22,8.31,5.81,"5.92","126.52","114.75","4"
"158",2006,11,0,9.84,26.79,7.68,8.14,4.84,"6.59","123.66","126.52","3"
"159",2006,12,0,11.1,26.18,7.96,7.73,12.88,"7.1","-42.4","123.66","4"
"160",2006,13,0,13.45,27.09,7.97,7.35,17.9,"3.62","-34.869999999999997","-42.4","4"
"161",2006,14,0,7.94,27.01,8.74,6.72,14.19,"5.19","-48.99","-34.869999999999997","5"
"162",2006,15,0,4.95,25.41,9.08,7.22,12.8,"3.74","95.1","-48.99","8"
"163",2006,16,0,16.67,26.96,9.52,7.68,17.47,"6.07","121.98","95.1","5"
"164",2006,17,0,0.31,27.19,8.94,7.96,21.29,"5.94","110.52","121.98","5"
"165",2006,18,0,0.56,27.31,10.23,7.97,22.16,"6.51","127.84","110.52","2"
"166",2006,19,0,0.93,27.73,10.23,8.74,24.74,"5.82","127.69","127.84","5"
"167",2006,20,0,4.8,27.61,12.03,9.08,28.42,"4.32","-92.6","127.69","7"
"168",2006,21,0,5.81,27.79,13.62,9.52,25.71,"4.04","123.51","-92.6","3"
"169",2006,22,0,2.04,28.07,12.8,8.94,31.08,"5.14","132.38999999999999","123.51","10"
"170",2006,23,0,5.74,27.87,12.88,10.23,36.09,"6.5","-50.48","132.38999999999999","7"
"171",2006,24,0,2.89,27.78,16.12,10.23,49.03,"4.26","-51.39","-50.48","8"
"172",2006,25,0,0.78,27.45,15.61,12.03,49.6,"4.71","-56.39","-51.39","11"
"173",2006,26,0,4.11,27.26,17.41,13.62,53.24,"4.58","-62.22","-56.39","6"
"174",2006,27,0,2.37,27.36,18.12,12.8,37.46,"3.8","134.69","-62.22","15"
"175",2006,28,0,0.71,28.24,17.14,12.88,42.3,"5.09","135","134.69","15"
"176",2006,29,0,0.51,27.44,16.31,16.12,50.89,"4.5999999999999996","-1.47","135","9"
"177",2006,30,0,0.21,28.04,18.76,15.61,44.4,"3.54","129.97999999999999","-1.47","11"
"178",2006,31,0,0,27.18,19.85,17.41,58.14,"4.5599999999999996","-56.23","129.97999999999999","5"
"179",2006,32,0,5.65,25.22,17.91,18.12,62.4,"3.62","-53.27","-56.23","13"
"180",2006,33,0,1.67,25.46,18.02,17.14,49.91,"5.37","128.41999999999999","-53.27","3"
"181",2006,34,0,2.4,23.37,18.52,16.31,43.14,"4.22","140.75","128.41999999999999","5"
"182",2006,35,0,0.72,23.88,18.02,18.76,54.78,"5.51","-68.77","140.75","4"
"183",2006,36,0,0.05,26.91,17.37,19.85,54.22,"3.35","-40.51","-68.77","3"
"184",2006,37,0,0,25.51,17.99,17.91,51.58,"5.89","-47.68","-40.51","6"
"185",2006,38,0,0.12,24.5,15.95,18.02,45.03,"4.04","-46.85","-47.68","3"
"186",2006,39,0,1.73,26.4,13.88,18.52,50.29,"3.82","-48.54","-46.85","0"
"187",2006,40,0,0,27.01,14.32,18.02,46,"5.12","-62.78","-48.54","4"
"188",2006,41,0,0.19,27.27,14.25,17.37,41.36,"3.85","-58.1","-62.78","3"
"189",2006,42,0,0.2,27.32,12.98,17.99,39,"4.0599999999999996","-61.43","-58.1","2"
"190",2006,43,0,0.59,27.8,11.82,15.95,31.68,"3.56","-56.31","-61.43","5"
"191",2006,44,0,0,28.03,10.91,13.88,24.38,"4.2","113.95","-56.31","2"
"192",2006,45,0,0,28.12,10.28,14.32,30.39,"6.46","-59.82","113.95","5"
"193",2006,46,0,0.64,28.16,10.14,14.25,25.75,"3.12","-55.59","-59.82","2"
"194",2006,47,0,1.18,28.46,8.93,12.98,23.25,"5.07","-54.54","-55.59","2"
"195",2006,48,0,0.44,28.65,8.59,11.82,15.47,"2.92","57.77","-54.54","6"
"196",2006,49,0,4.66,28.17,6.88,10.91,9.55,"4.4400000000000004","95.13","57.77","3"
"197",2006,50,0,0,28.55,7.87,10.28,11.17,"5.47","-6.63","95.13","1"
"198",2006,51,0,0.95,28.79,8.18,10.14,7.89,"4.92","130.44999999999999","-6.63","4"
"199",2006,52,0,1.05,28.89,7.77,8.93,3.83,"5.29","126.21","130.44999999999999","3"
"200",2007,1,0,3.05,28.4,7.57,8.59,4.21,"8.74","133.55000000000001","126.21","2"
"201",2007,2,0,2.26,27.5,7.61,6.88,4.82,"6.88","43.33","133.55000000000001","5"
"202",2007,3,0,10.12,27.98,6.53,7.87,2.86,"5.58","114.64","43.33","2"
"203",2007,4,0,10.48,27.47,6.67,8.18,3.46,"3.85","118.46","114.64","6"
"204",2007,5,0.43,16.47,27.72,7.03,7.77,2.67,"7.85","118.86","118.46","5"
"205",2007,6,1,10.01,28.11,6.33,7.57,3.97,"7.98","113.66","118.86","4"
"206",2007,7,1,0.26,27.79,7.1,7.61,4.61,"7.25","114.93","113.66","6"
"207",2007,8,1,3.09,27.73,7.69,6.53,5.32,"6.88","72.72","114.93","8"
"208",2007,9,0.57,15.7,28.01,7.62,6.67,4.28,"6.86","111.57","72.72","7"
"209",2007,10,0,8.9,27.39,7.55,7.03,6.45,"5.42","103.58","111.57","15"
"210",2007,11,0,5.5,26.01,7.7,6.33,9.23,"6.27","-49.67","103.58","10"
"211",2007,12,0,12.96,27.26,7.84,7.1,5.91,"2.64","100.67","-49.67","21"
"212",2007,13,0,4.55,27.22,8.18,7.69,8.78,"3.11","111.3","100.67","7"
"213",2007,14,1,4.67,26.42,8.27,7.62,10.61,"5.72","126.19","111.3","8"
"214",2007,15,1,3.76,27.18,8.82,7.55,13.06,"6.51","97.46","126.19","12"
"215",2007,16,1,1.12,27.47,8.79,7.7,11.12,"6.27","122.89","97.46","9"
"216",2007,17,1,4.45,28.02,9.15,7.84,15.45,"6.73","116.57","122.89","9"
"217",2007,18,0.29,4.45,27.35,9.87,8.18,16.35,"6.45","109.76","116.57","18"
"218",2007,19,0,3.83,27.45,10.94,8.27,27.3,"7.44","-23.96","109.76","11"
"219",2007,20,0,2.56,27.6,11.26,8.82,24.82,"5.92","-49.9","-23.96","8"
